,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
240,Gary Liu,2019年1月25日,5, 在家叫外送好輕鬆～快輸入我的優惠碼82378175就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
241,莊雅琪,2019年1月23日,5, 在家叫外送好輕鬆～快輸入我的優惠碼27306221就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
242,Phoebe Chen,2019年1月24日,5, 在家叫外送好輕鬆～快輸入我的優惠碼87254936就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
243,潘鼎,2019年2月16日,5, 快輸入我的優惠碼72592479就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！！！！！！！！,,0
244,Helen Wang,2019年1月16日,4, 在家叫外送好輕鬆～快輸入我的優惠碼30258771就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
245,S.H,2019年2月21日,1, 爛 找人有找不到 沒辦法下單,有無科技2019年3月3日是要找誰呢🤔有問題都可以至LINE@詢問喔！小編9:00-21:30都在線上等候您～,3
246,海阔天空,2019年2月1日,5, 支持國產app 希望能和大陸一樣強方便 支援街口支付更方便,,0
247,Anego Lin,2019年1月29日,5, 我家也能訂外送了～～真的超級便利^_^ 快輸入我的優惠碼99260550就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
248,Cosette,2019年2月20日,5, 第一次下載，趕快使用優惠碼78266923，可享100元現金折扣！ 使用方便，送餐迅速，多樣豐富,,0
249,Emily Ye,2019年3月20日,3, 每一間一直都剛好下午沒營業… 是沒人送吧…,有無科技2019年3月26日您位在哪一區呢🤔可以到LINE@請編為您確認哦,1
250,楊濟瑋,2019年2月10日,5, 點右下角 我的>點選上方的優惠碼 輸入 58320957 即可獲得一百元抵用卷 有效期限一個月 「注意要在首次訂單前就輸入！」,,0
251,Tina Huang,2019年1月27日,5, 雖然配送時間稍久，但服務很好,,2
252,蘇悅,2019年2月11日,4, 有優惠就加分，在家叫外送好輕鬆～快輸入我的優惠碼45564938就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區)使用後好的話會評回5星的。,,0
253,江俊德,2019年1月29日,5, 一份餐點也送，不用挑有外送的餐廳，感覺非常便利,,0
254,子包,2019年2月16日,5, 輸入優惠碼55454040就可獲得《有無快送》首購折抵NT$100優惠券，快來訂餐享好康！(限200元以上),,0
255,Karsa,2019年1月20日,5, 速度很快 滿多小店可以滿足一般午晚餐,,0
256,施全全,2019年2月14日,4, 輸入優惠碼享優惠：02393782,,0
257,1999 colt,2019年2月17日,5, 快輸入我的優惠碼 62189682 就可獲 折抵NT$100優惠券!!!!,,0
258,丁海倫,2019年2月19日,5, 第一次體驗 服務態度很棒,,1
259,李小樺,2019年1月15日,5, 東西蠻好吃的，送的速度也很快,,1
260,Everdeen,2019年1月24日,1, 可惜所在縣市無法外送,有無科技2019年1月24日嗚嗚，我們會努力! 希望未來可以開放更多地區服務,0
261,Chen Napc,2019年1月29日,5, 在家叫外送好輕鬆～快輸入我的優惠碼30038462就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區) 這對全職媽媽很方便呦～^^只要首購手指動一動，省100元雙方互惠～^^（我今天也才開始註冊～^^）,,1
262,真的太大根,2019年2月10日,1, 很糟糕夜市，餐館，商圈一堆在我家附近，居然不能外送，還說不在區域內，爛！！,有無科技2019年2月10日若您輸入地址後無法查看店家就是不在服務範圍內哦！希望之後有機會為您服務,5
263,小花襪,2019年2月9日,5, 比熊貓好 客服也在線,,0
264,關小心,2019年2月28日,5, 快加入我省100 優惠碼35276925,,0
265,呂羿慧,2019年2月10日,5, 方便的app，輸入優惠碼「35126379」，首次訂購可折抵100元喔！,,0
266,黃博瑄,2019年1月16日,5, 請問程式裡的點餐紀錄怎麼刪除？訂單裡的歷史紀錄如何刪除？,有無科技2019年1月17日沒有辦法刪除哦(´･_･`),0
267,卓巧薇,2019年2月16日,5, 外送快服務親切,,0
268,吳華軒,2019年2月17日,5, 便宜好用 送貨準時 推薦,,1
269,王妃兒,2019年2月28日,3, 外送時間有些久,有無科技2019年3月3日嗚嗚ಥ_ಥ小編會轉達內部改進,0
270,Google 使用者,2019年2月14日,5, 方便！！,,1
271,黃傳佑,2019年2月24日,5, 時間內送達，送貨員服務態度很好，非常感謝,,0
272,Amanda Chang,2019年2月18日,5, 好用的app 服務好 價格好,,0
273,伊庭eating,2019年1月24日,5, 輸入優惠碼可折抵100$哦😄 👉輸入47840866,,0
274,恩芯,2019年2月24日,5, 服務人員態度好,,0
275,Google 使用者,2019年2月17日,1, 為什麼無法送到家裡地址🙁,有無科技2019年2月17日於app上方欄位輸入地址，若您在服務範圍內即可查看可供配送之店家唷,0
276,施致宇,2019年2月23日,5, 好用，很棒的外送軟體,,0
277,張湘琴,2019年2月9日,5, 第一次使用這服務，真快，真好，送來還是熱的，謝謝！推～,,0
278,金尚聖,2019年2月13日,5, 店家多，配送費合理,,0
279,Google 使用者,2019年2月5日,1, 為什麼我可以叫的只有四家？而且都是無營業！！！！,有無科技2019年2月9日若有疑問可至LINE@跟小編反應唷～小編會立即為您確認,0
280,林鈺群,2019年2月9日,5, 方便好用，送貨快,,0
281,娜小姐,2019年1月27日,5, 貨到快速,,0
282,温文君,2019年2月25日,5, 很好用的App,,1
283,邱皓祥,2019年2月12日,1, 太爛了，外送只到19：30,有無科技2019年2月15日每個區域服務時間不同唷～還請您見諒,0
284,THOMAS YU,2019年2月21日,1, 一開始用的時候覺得很好，但後面才發現，每道餐點的費用跟實體店面不一樣，問店家時，店家說是這間公司自己加的，但問這間公司時，卻又說是店家自己報的價，這根本就是在欺騙消費者，已經收了運費30元，還要每份餐點多收10-15元，這未免也太黑了吧！所以我決定問消保官，這樣的APP是否合法,有無科技2019年2月21日不好意思～餐點價格部分小編會轉達相關單位確認,0
285,蘇長蕙,2019年2月2日,5, 商家多選擇……外送速度快,,0
286,Google 使用者,2019年2月26日,5, 超👍的外送效率,,1
287,Google 使用者,2019年2月10日,5, 超方便、準時,,0
288,Google 使用者,2019年2月9日,5, 服務好,,1
289,黃赫陽,2019年2月3日,5, 方便極了,,1
290,Candy Lin,2019年2月22日,5, 方便好用,,1
291,Grace Chen,2019年1月16日,5, 超方便,,1
292,葉于緁,2019年2月22日,5, 很棒 而且貨到付款,,1
293,蔡小珍,2019年1月29日,3, 服務很好,,1
294,許筱彤,2019年2月13日,5, 很方便,,1
295,沈Κική,2019年1月17日,5, 快速方便,,0
296,蔡琳琳,2019年2月23日,5, 很準時,,0
297,章祐銓,2019年2月4日,5, 方便快速,,0
298,廖雅菁,2019年2月21日,5, 方便好用,,0
299,秀怡陳,2019年3月7日,5, 很方便,,0
300,李欣衛,2019年3月9日,5, 好用方便,,0
301,Google 使用者,2019年3月13日,5, 非常好用,,0
302,曾露比,2019年5月28日,5, 很方便,,0
303,Google 使用者,2019年1月27日,1, 新北市三峽不能送？？,有無科技2019年1月27日三峽不在服務範圍內哦😶😶😶,0
304,Google 使用者,2019年2月11日,5, 超棒的,,1
305,林晴兒,2019年1月31日,5, 好吃,,1
306,YinYin K,2019年2月2日,4, good,,1
307,Google 使用者,2019年1月28日,5, 滿意,,1
308,蘇泰德,2019年2月20日,5, good,,0
309,Google 使用者,2019年2月19日,5, 滿意,,0
310,Jennifer chou,2019年2月22日,5, good,,0
311,廖鈺祥,2019年2月11日,5, 好,,0
312,Google 使用者,2019年2月21日,4, 很棒的,,0
313,王王小伊,2019年3月9日,5, 棒,,0
314,andrew liao,2019年2月26日,5, 很棒,,0
315,張家榕,2019年2月25日,5, 好用,,0
316,林晏如,2019年2月25日,5, 好,,0
317,鄭又豪,2019年2月24日,5, 棒,,0
318,企鵝轉轉,2019年3月16日,5, 讚,,0
319,廖逸華,2019年2月9日,5, 好👍,,0
320,Google 使用者,2019年2月16日,5, 😊,,0
321,Google 使用者,2019年2月17日,5, 😊,,0
322,Google 使用者,2019年2月20日,5, 😊,,0
323,連小慶,2019年1月5日,1, 第一次使用，6點訂餐7點半才送來，東西都是冷得，問外送員怎麼這麼久，只回答因為比較忙，真的很令人儍眼！送來了也冷到無法吃，浪費錢和浪費食物和浪費時間的軟體！請大大改進,有無科技2019年1月6日好的好的 會持續改進,7
324,Google 使用者,2019年1月4日,5, 在家叫外送好輕鬆～快輸入我的優惠碼 7 9 9 7 6 8 5 9就可獲得《有無快送》首購折抵NT$100優惠券,,4
325,Y. H. C,2019年1月13日,5, 輸入優惠碼06745154就能獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用~(限北北桃地區),,0
326,古代綺,2019年1月15日,5, 還不錯，速度比預訂的時間還快只有一次慢了，但慢了希望能外送服務費算便宜點,,0
327,于子淩,2019年1月13日,5, 快輸入驗證碼 ：40088607 ，即 獲得100元折價券,,2
328,Google 使用者,2019年1月5日,4, 第一次使用，送餐速度比預定時間快了許多，還不錯.,有無科技2019年1月6日謝謝您~~~,2
329,J月月,2019年1月3日,5, 在家叫外送好輕鬆～快輸入我的優惠碼77086056就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
330,Yang Porsche,2019年1月7日,5, 在家叫外送好輕鬆～快輸入我的優惠碼60224154就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！(限北北桃地區),,0
331,Ya-Ting Chen,2019年1月8日,4, 在家叫外賣好輕鬆~快輸入優惠碼82725391首購領取100元折價券哦~ 可以將電子發票直接儲存到電子載具嗎？這樣使用上會更方便，若有中獎也能直接歸戶，就不用又把發票印出來寄來寄去的了。,,0
332,池終序,2019年1月13日,1, 新北市新莊區還是沒辦法外送,有無科技2019年1月14日新莊區目前採部分開放哦～希望之後有機會為您服務ಥ_ಥ,0
333,金洲室內裝修Gary,2019年1月5日,1, 配送人員很少！同時點多家餐點遲到機率很大！,有無科技2019年1月6日詳細說明已於昨日line@上回覆您，還請您不要捨棄有無快送,0
334,smile smile,2019年1月9日,5, 客服服務很好，外送人員服務真棒,,0
335,Judy Hsieh,2019年1月3日,5, 方便好用的美食APP!,,1
336,Oscar Cheng,2019年1月11日,5, 多數餐廳的運費才30，很划算,,0
337,陳嘉柔,2019年1月3日,1, 蘆洲區什麼時候開放？明明那麼多吃的？蘆洲區不在新北市嗎？,有無科技2019年1月4日小編會告訴內部蘆洲也在新北並為您爭取開放(`･ω･´),0
338,威威DarkBack,2019年1月8日,1, 新北五股工業區 一家都沒有？,有無科技2019年1月10日不好意思，編編會轉達內部希望未來可以擴區,0
339,劉畇汝,2019年1月6日,5, 服務非常好,,0
340,楊佳雯,2019年1月24日,5, 服務態度好,,0
341,phyllis Chen,2019年1月6日,4, 介面簡單清楚,,0
342,Junhao Huang,2019年1月7日,5, 地址輸入方便與快速搜尋附近店家，運費也可接受程度(不過有些不到一百公尺要75有點訝異)，沒有繁瑣的輸入內容，菜單的訂購操作也十分簡單易懂。只是有時點菜後，才知道店家售完需要用電話確認，想要追加更改加點用電話講有點麻煩。希望增加發票載具欄位。最近也發現可能外送員不足，訂兩三家都同一個人一起拿來，一次跑三家雖然賺三家運費，但也相當辛苦。,有無科技2019年1月4日因為訂單成立後將無法修改，若要修改通常要麻煩用戶取消訂單重新下單，恭喜您遇到超好心客服人員願意聯繫您直接替您更改(≧∀≦)(≧∀≦)(≧∀≦),0
343,jessie tsai,2019年1月7日,5, 方便 好用,,0
344,Google 使用者,2019年1月2日,5, 方便,,2
345,王寶寶,2019年1月2日,5, 好用,,1
346,李增恩,2019年1月19日,5, 方便,,0
347,Google 使用者,2019年1月10日,5, 棒,,0
348,楊佳惠,2019年1月19日,5, 不錯哦,,0
349,張劭齊,2019年4月3日,5, 👍,,0
350,Hozi Jungi,2019年1月1日,5, 在家叫外送好輕鬆～快輸入我的優惠碼58116012就可獲得《有無快送》首購折抵NT$100優惠券,,1
351,Zoe小柔,2018年12月31日,5, 趕快輸入我的優惠碼33362731，你就可獲得《有無快送》訂餐折抵NT$100優惠券喲！,,1
352,Phoebe Chen,2019年1月1日,5, 在家叫外送好輕鬆～快輸入我的優惠碼98576638就可獲得《有無快送》首購折抵NT$100優惠券,,0
353,張celine,2019年1月28日,5, 首購輸入優惠折扣碼:82403105 即可享有100元折扣優惠唷！！快點行動吧,,3
354,Cynthia,2019年1月1日,5, 在家叫外送好輕鬆～快輸入我的優惠碼97779645就可獲得《有無快送》首購折抵NT$100優惠券，兌換後30天內都可以使用，快來訂餐享好康！,,0
355,ian lin,2018年12月30日,5, 便宜快速好用 分享碼27203673新用戶輸入現折100,,0
356,Google 使用者,2018年12月31日,5, 47510208輸入優惠碼唷！直接賺100塊,,1
357,Wu YiDong,2018年12月29日,5, 輸入優惠碼：83191520 就可以獲得超狂的優惠券哦，一起分享來獲得優惠券吧~,,0
358,萌媽咪,2019年1月3日,1, 為什麼新竹區沒有首購優惠，好不公平還要分地區,有無科技2019年1月3日嗚嗚~~~~小編會為您爭取看看的,0
359,Google 使用者,2018年12月26日,1, 跟麥當勞一樣 爛 一樣找不到我家地址 關起來吧 爛死人,有無科技2018年12月27日沒有爛啦啦啦~~~~我們是用Google地圖耶,3
360,WANGAPPLE1,2018年12月28日,5, 快輸入我的優惠碼81313307就可獲得首購折抵NT$105優惠券^^,,0
361,migo yu,2019年1月1日,5, 輸入我的優惠碼47866413就可獲得《有無快送》NT$100優惠券唷！,,0
362,陳嬿婷,2018年12月30日,5, 21176248優惠券不使用太浪費了,,0
363,林筱芸,2018年12月26日,5, 太讚了！,,0
364,陳小婷,2018年12月29日,4, 折扣碼：44484612，不使用浪費,,0
365,morning yang,2018年12月26日,5, 很用心的 App,,1
366,Grant Hsiao,2018年12月27日,5, 方便，選擇多！,,0
367,張小萱,2019年1月4日,5, 介面蠻好的,,0
368,Wang CiaoNiu,2018年12月25日,5, 還不錯,,0
369,田芮瑀,2018年12月26日,5, 速度快,,0
370,Winters Chang,2019年1月2日,5, 💯,有無科技2018年1月29日(≧∀≦)ゞ,2
371,Tion Ye,2018年12月25日,5, 好,,0
372,羅098217513,2019年1月11日,4, 準時,,0
373,鄧雅筑,2018年12月23日,1, 你好我怎麼問店家說沒有跟你們有合作 哪又怎麼上面有店家資料，在請問是星期六，日 都沒有外送嗎 上面究竟是哪幾間是有合作的啊 看到都姆煞煞啊 還有是多少錢才免運啊 不是主打 一份也送嗎,有無科技2018年12月23日有些地區只服務週一至週五唷!!更多問題可以到LINE@詢問小編唷!!小編會立即回覆您~~~,1
374,周宣辰,2018年12月12日,2, 關於運費方面標示不清楚，300免運，我訂2000多塊反而說要排兩人送要跟我多收運費，一後我就300塊一張單，一張單派一個人送好了，這樣還可以多派幾個人，絕對不止兩個！,有無科技2018年12月14日對不起~以後會標示清楚!!若有問題歡迎在LINE@上即時跟小編反應唷,5
375,j Jessie,2018年12月11日,5, 不用出門就有東西可以吃，還不錯! 騎士素質可能再加強一些會更好!,有無科技2018年12月11日好的!!我們會繼續提升服務品質,9
376,海,2018年12月23日,1, 明明首購優惠有桃園，真的要外送又說這裡沒有提供外送……桃園市區耶,有無科技2018年12月23日桃園是採部分開放喔喔喔,1
